observation_index,saison,spieltag,spiel,baseline_model,candidate_model,baseline_negative_log_score,candidate_negative_log_score,candidate_score_advantage,cumulative_candidate_score_advantage
612,20/21,7,8,poisson_rolling_306,com_poisson_rolling_306,3.07607860731639,2.946245327581991,0.12983327973439884,10.755685503219901
613,20/21,7,9,poisson_rolling_306,com_poisson_rolling_306,3.1309394119438423,3.0637211018669603,0.06721831007688195,10.822903813296783
614,20/21,7,10,poisson_rolling_306,com_poisson_rolling_306,2.9604528346746406,2.786488884980727,0.17396394969391338,10.996867762990696
615,20/21,8,1,poisson_rolling_306,com_poisson_rolling_306,3.860810115442405,4.1434167571908915,-0.2826066417484867,10.71426112124221
616,20/21,8,2,poisson_rolling_306,com_poisson_rolling_306,3.0072868091411067,2.8514272916365826,0.1558595175045241,10.870120638746734
617,20/21,8,3,poisson_rolling_306,com_poisson_rolling_306,2.9590125077636458,2.785558474245562,0.17345403351808386,11.043574672264818
618,20/21,8,4,poisson_rolling_306,com_poisson_rolling_306,3.155713330679106,3.058412592668077,0.0973007380110289,11.140875410275846
619,20/21,8,5,poisson_rolling_306,com_poisson_rolling_306,3.155713330679106,3.058412592668077,0.0973007380110289,11.238176148286875
620,20/21,8,6,poisson_rolling_306,com_poisson_rolling_306,3.652093002682932,3.7617917433704804,-0.10969874068754848,11.128477407599327
621,20/21,8,7,poisson_rolling_306,com_poisson_rolling_306,4.843286546671138,5.585082610170446,-0.7417960634993079,10.386681344100019
622,20/21,8,8,poisson_rolling_306,com_poisson_rolling_306,3.503735242748462,3.5507542903971796,-0.04701904764871756,10.339662296451301
623,20/21,8,9,poisson_rolling_306,com_poisson_rolling_306,2.946159537507839,2.7835231077452534,0.16263642976258552,10.502298726213887
624,20/21,8,10,poisson_rolling_306,com_poisson_rolling_306,2.9896927853834825,2.8508189196884928,0.13887386569498972,10.641172591908877
625,20/21,9,1,poisson_rolling_306,com_poisson_rolling_306,4.863133218272466,5.6012267889365575,-0.7380935706640912,9.903079021244785
626,20/21,9,2,poisson_rolling_306,com_poisson_rolling_306,4.174577997585317,4.501418072086366,-0.32684007450104957,9.576238946743736
627,20/21,9,3,poisson_rolling_306,com_poisson_rolling_306,3.1427984881508166,3.081677915940233,0.061120572210583646,9.63735951895432
628,20/21,9,4,poisson_rolling_306,com_poisson_rolling_306,3.2474692344997607,3.187866901532672,0.0596023329670885,9.696961851921408
629,20/21,9,5,poisson_rolling_306,com_poisson_rolling_306,4.383110732341976,4.79829859852849,-0.41518786618651404,9.281773985734894
630,20/21,9,6,poisson_rolling_306,com_poisson_rolling_306,3.8028557549319544,3.9730975811719276,-0.1702418262399732,9.11153215949492
631,20/21,9,7,poisson_rolling_306,com_poisson_rolling_306,3.8028557549319544,3.9730975811719276,-0.1702418262399732,8.941290333254948
632,20/21,9,8,poisson_rolling_306,com_poisson_rolling_306,3.4931577144494668,3.5342920834964247,-0.041134369046957886,8.90015596420799
633,20/21,9,9,poisson_rolling_306,com_poisson_rolling_306,2.916367381829417,2.734488900303532,0.18187848152588515,9.082034445733875
634,20/21,9,10,poisson_rolling_306,com_poisson_rolling_306,2.9494111909816922,2.79033763886018,0.1590735521215123,9.241107997855387
635,20/21,10,1,poisson_rolling_306,com_poisson_rolling_306,3.3503652743273236,3.3311337697168995,0.01923150461042411,9.260339502465811
636,20/21,10,2,poisson_rolling_306,com_poisson_rolling_306,3.2374522317620986,3.179218584135839,0.05823364762625971,9.318573150092071
637,20/21,10,3,poisson_rolling_306,com_poisson_rolling_306,2.917156000934149,2.759217096089685,0.15793890484446393,9.476512054936535
638,20/21,10,4,poisson_rolling_306,com_poisson_rolling_306,3.3854921263218856,3.427844962478531,-0.042352836156645424,9.43415921877989
639,20/21,10,5,poisson_rolling_306,com_poisson_rolling_306,2.9990096799120707,2.8614831261807296,0.13752655373134104,9.57168577251123
640,20/21,10,6,poisson_rolling_306,com_poisson_rolling_306,3.4795388377643306,3.505423757956379,-0.025884920192048355,9.545800852319182
641,20/21,10,7,poisson_rolling_306,com_poisson_rolling_306,3.1410684911480544,3.0500480493661257,0.0910204417819287,9.63682129410111
642,20/21,10,8,poisson_rolling_306,com_poisson_rolling_306,2.9990096799120707,2.8614831261807296,0.13752655373134104,9.774347847832452
643,20/21,10,9,poisson_rolling_306,com_poisson_rolling_306,2.9538016840338983,2.816553139205382,0.13724854482851612,9.911596392660968
644,20/21,10,10,poisson_rolling_306,com_poisson_rolling_306,3.6247127425477643,3.7017305366120183,-0.07701779406425402,9.834578598596714
645,20/21,11,1,poisson_rolling_306,com_poisson_rolling_306,2.9594484192066517,2.8184674844203528,0.14098093478629892,9.975559533383013
646,20/21,11,2,poisson_rolling_306,com_poisson_rolling_306,3.1311983401179333,3.0327839096818536,0.09841443043607967,10.073973963819093
647,20/21,11,3,poisson_rolling_306,com_poisson_rolling_306,3.4630185926472876,3.485024087612686,-0.022005494965398498,10.051968468853694
648,20/21,11,4,poisson_rolling_306,com_poisson_rolling_306,2.9594484192066517,2.8184674844203528,0.14098093478629892,10.192949403639993
649,20/21,11,5,poisson_rolling_306,com_poisson_rolling_306,3.273245842910356,3.2709494474448206,0.0022963954655352836,10.195245799105528
650,20/21,11,6,poisson_rolling_306,com_poisson_rolling_306,2.929562813121734,2.7731278325044,0.15643498061733396,10.351680779722862
651,20/21,11,7,poisson_rolling_306,com_poisson_rolling_306,2.918369340048926,2.7538769496687507,0.16449239038017538,10.516173170103038
652,20/21,11,8,poisson_rolling_306,com_poisson_rolling_306,3.0538384158492846,2.9284400624235616,0.12539835342572303,10.64157152352876
653,20/21,11,9,poisson_rolling_306,com_poisson_rolling_306,2.92552500564436,2.7602361157893256,0.16528888985503443,10.806860413383795
654,20/21,11,10,poisson_rolling_306,com_poisson_rolling_306,2.929562813121734,2.7731278325044,0.15643498061733396,10.963295394001129
655,20/21,12,1,poisson_rolling_306,com_poisson_rolling_306,3.1362305829002324,3.0365406753114854,0.09968990758874696,11.062985301589876
656,20/21,12,2,poisson_rolling_306,com_poisson_rolling_306,3.2315353160963483,3.1674895950865363,0.06404572100981198,11.127031022599688
657,20/21,12,3,poisson_rolling_306,com_poisson_rolling_306,3.950749499831325,4.165364490454991,-0.21461499062366585,10.912416031976022
658,20/21,12,4,poisson_rolling_306,com_poisson_rolling_306,2.952318347691694,2.7879103633545554,0.16440798433713866,11.07682401631316
659,20/21,12,5,poisson_rolling_306,com_poisson_rolling_306,4.357960214638446,4.828470654788433,-0.47051044014998666,10.606313576163174
660,20/21,12,6,poisson_rolling_306,com_poisson_rolling_306,2.996329786500162,2.8463377710648814,0.14999201543528073,10.756305591598455
661,20/21,12,7,poisson_rolling_306,com_poisson_rolling_306,3.4714639072626383,3.499117748219149,-0.027653840956510578,10.728651750641944
662,20/21,12,8,poisson_rolling_306,com_poisson_rolling_306,2.956516827711802,2.80904075863468,0.14747606907712196,10.876127819719066
663,20/21,12,9,poisson_rolling_306,com_poisson_rolling_306,3.950749499831325,4.165364490454991,-0.21461499062366585,10.6615128290954
664,20/21,12,10,poisson_rolling_306,com_poisson_rolling_306,3.0577329680205665,2.9293546596023674,0.12837830841819908,10.7898911375136
665,20/21,13,1,poisson_rolling_306,com_poisson_rolling_306,2.950615964217832,2.7849864720402024,0.16562949217762934,10.955520629691229
666,20/21,13,2,poisson_rolling_306,com_poisson_rolling_306,3.4625763244389987,3.4867772480461383,-0.024200923607139657,10.93131970608409
667,20/21,13,3,poisson_rolling_306,com_poisson_rolling_306,3.008598220807386,2.886097710092315,0.12250051071507073,11.05382021679916
668,20/21,13,4,poisson_rolling_306,com_poisson_rolling_306,2.95960457713781,2.812942584830182,0.146661992307628,11.200482209106788
669,20/21,13,5,poisson_rolling_306,com_poisson_rolling_306,4.12768669710826,4.412956910845736,-0.2852702137374763,10.915211995369312
670,20/21,13,6,poisson_rolling_306,com_poisson_rolling_306,3.605473688579508,3.6852292301667546,-0.07975554158724663,10.835456453782065
671,20/21,13,7,poisson_rolling_306,com_poisson_rolling_306,3.4625763244389987,3.4867772480461383,-0.024200923607139657,10.811255530174925
672,20/21,13,8,poisson_rolling_306,com_poisson_rolling_306,3.4026777226404192,3.459120648111764,-0.05644292547134455,10.75481260470358
673,20/21,13,9,poisson_rolling_306,com_poisson_rolling_306,3.0770099503340305,2.9867376570286694,0.09027229330536102,10.845084898008942
674,20/21,13,10,poisson_rolling_306,com_poisson_rolling_306,2.9934298698013606,2.8417779408009665,0.15165192900039415,10.996736827009336
675,20/21,14,1,poisson_rolling_306,com_poisson_rolling_306,2.924927154249481,2.72057316934837,0.20435398490111112,11.201090811910447
676,20/21,14,2,poisson_rolling_306,com_poisson_rolling_306,2.924927154249481,2.72057316934837,0.20435398490111112,11.405444796811558
677,20/21,14,3,poisson_rolling_306,com_poisson_rolling_306,3.3250599747652885,3.296495677805126,0.028564296960162494,11.43400909377172
678,20/21,14,4,poisson_rolling_306,com_poisson_rolling_306,4.394212646519982,4.998565861237353,-0.6043532147173707,10.82965587905435
679,20/21,14,5,poisson_rolling_306,com_poisson_rolling_306,3.174694671068103,3.1254723165314715,0.049222354536631485,10.878878233590981
680,20/21,14,6,poisson_rolling_306,com_poisson_rolling_306,2.948367341834377,2.751289971018423,0.1970773708159541,11.075955604406936
681,20/21,14,7,poisson_rolling_306,com_poisson_rolling_306,3.415496368350098,3.4982049851420527,-0.08270861679195463,10.993246987614981
682,20/21,14,8,poisson_rolling_306,com_poisson_rolling_306,3.284785876107726,3.2962794625654794,-0.011493586457753224,10.981753401157228
683,20/21,14,9,poisson_rolling_306,com_poisson_rolling_306,2.932432928753208,2.741218479192611,0.1912144495605972,11.172967850717825
684,20/21,14,10,poisson_rolling_306,com_poisson_rolling_306,3.415496368350098,3.4982049851420527,-0.08270861679195463,11.09025923392587
685,20/21,15,1,poisson_rolling_306,com_poisson_rolling_306,2.95111824818202,2.763946661308438,0.18717158687358193,11.277430820799452
686,20/21,15,2,poisson_rolling_306,com_poisson_rolling_306,4.129819911358005,4.568439171768119,-0.438619260410114,10.838811560389338
687,20/21,15,3,poisson_rolling_306,com_poisson_rolling_306,3.5496786730202317,3.6953159501673554,-0.1456372771471237,10.693174283242215
688,20/21,15,4,poisson_rolling_306,com_poisson_rolling_306,3.271270779961249,3.273829912454943,-0.002559132493693994,10.69061515074852
689,20/21,15,5,poisson_rolling_306,com_poisson_rolling_306,2.9256448102853554,2.730611862081986,0.19503294820336947,10.88564809895189
690,20/21,15,6,poisson_rolling_306,com_poisson_rolling_306,2.9181898778913435,2.7239833256707016,0.19420655222064198,11.079854651172532
691,20/21,15,7,poisson_rolling_306,com_poisson_rolling_306,2.95111824818202,2.763946661308438,0.18717158687358193,11.267026238046114
692,20/21,15,8,poisson_rolling_306,com_poisson_rolling_306,3.7674945689525785,3.9385781568891787,-0.17108358793660017,11.095942650109514
693,20/21,15,9,poisson_rolling_306,com_poisson_rolling_306,3.054856020886014,2.908860682803862,0.1459953380821517,11.241937988191665
694,20/21,15,10,poisson_rolling_306,com_poisson_rolling_306,3.337977132671746,3.3152282157185198,0.022748916953226228,11.264686905144892
695,20/21,16,1,poisson_rolling_306,com_poisson_rolling_306,2.9512872813205178,2.7763283832306485,0.1749588980898693,11.439645803234761
696,20/21,16,2,poisson_rolling_306,com_poisson_rolling_306,3.0552645176263553,2.9183717610167577,0.13689275660959765,11.576538559844359
697,20/21,16,3,poisson_rolling_306,com_poisson_rolling_306,2.92889392190132,2.7562107845092356,0.17268313739208452,11.749221697236443
698,20/21,16,4,poisson_rolling_306,com_poisson_rolling_306,3.609496894176246,3.6985854827513407,-0.08908858857509472,11.660133108661348
699,20/21,16,5,poisson_rolling_306,com_poisson_rolling_306,2.9583605293867805,2.802852388004297,0.1555081413824837,11.815641250043832
700,20/21,16,6,poisson_rolling_306,com_poisson_rolling_306,3.9432502053564207,4.172543839224701,-0.22929363386828072,11.586347616175551
701,20/21,16,7,poisson_rolling_306,com_poisson_rolling_306,3.7686214564983658,3.9243666462546543,-0.15574518975628848,11.430602426419263
702,20/21,16,8,poisson_rolling_306,com_poisson_rolling_306,3.4661206888223006,3.495553056558137,-0.02943236773583635,11.401170058683427
703,20/21,16,9,poisson_rolling_306,com_poisson_rolling_306,2.9945800281174826,2.8347887558188773,0.15979127229860524,11.560961330982032
704,20/21,16,10,poisson_rolling_306,com_poisson_rolling_306,2.9256941116229456,2.7434353146314976,0.18225879699144798,11.74322012797348
705,20/21,17,1,poisson_rolling_306,com_poisson_rolling_306,3.4026777226404192,3.4652223581380213,-0.06254463549760203,11.680675492475878
706,20/21,17,2,poisson_rolling_306,com_poisson_rolling_306,2.95960457713781,2.8044012804317617,0.15520329670604838,11.835878789181926
707,20/21,17,3,poisson_rolling_306,com_poisson_rolling_306,2.929659128438942,2.75703620402669,0.17262292441225213,12.008501713594178
708,20/21,17,4,poisson_rolling_306,com_poisson_rolling_306,3.552767483181327,3.68624137254875,-0.13347388936742277,11.875027824226756
709,20/21,17,5,poisson_rolling_306,com_poisson_rolling_306,2.929659128438942,2.75703620402669,0.17262292441225213,12.047650748639008
710,20/21,17,6,poisson_rolling_306,com_poisson_rolling_306,2.950615964217832,2.7750789958452913,0.17553696837254051,12.223187717011548
711,20/21,17,7,poisson_rolling_306,com_poisson_rolling_306,3.130935599751467,3.0234612629560047,0.10747433679546248,12.33066205380701
712,20/21,17,8,poisson_rolling_306,com_poisson_rolling_306,2.95960457713781,2.8044012804317617,0.15520329670604838,12.485865350513059
713,20/21,17,9,poisson_rolling_306,com_poisson_rolling_306,3.008598220807386,2.8792981976526733,0.12930002315471256,12.615165373667772
714,20/21,17,10,poisson_rolling_306,com_poisson_rolling_306,3.605473688579508,3.693017806689113,-0.08754411810960505,12.527621255558167
715,20/21,18,1,poisson_rolling_306,com_poisson_rolling_306,2.9255485725294363,2.735608224179643,0.18994034834979345,12.71756160390796
716,20/21,18,2,poisson_rolling_306,com_poisson_rolling_306,3.225688180564589,3.1544766426897723,0.0712115378748166,12.788773141782777
717,20/21,18,3,poisson_rolling_306,com_poisson_rolling_306,3.606478135849187,3.7002090271125923,-0.09373089126340517,12.695042250519371
718,20/21,18,4,poisson_rolling_306,com_poisson_rolling_306,2.9937161842156,2.8270419281620462,0.1666742560535539,12.861716506572925
719,20/21,18,5,poisson_rolling_306,com_poisson_rolling_306,3.1314612917842055,3.020537274011545,0.11092401777266048,12.972640524345586
720,20/21,18,6,poisson_rolling_306,com_poisson_rolling_306,2.9937161842156,2.8270419281620462,0.1666742560535539,13.13931478039914
721,20/21,18,7,poisson_rolling_306,com_poisson_rolling_306,4.129050210805644,4.453918369279748,-0.32486815847410355,12.814446621925036
722,20/21,18,8,poisson_rolling_306,com_poisson_rolling_306,3.1314612917842055,3.020537274011545,0.11092401777266048,12.925370639697697
723,20/21,18,9,poisson_rolling_306,com_poisson_rolling_306,3.1314612917842055,3.020537274011545,0.11092401777266048,13.036294657470357
724,20/21,18,10,poisson_rolling_306,com_poisson_rolling_306,2.9255485725294363,2.735608224179643,0.18994034834979345,13.22623500582015
725,20/21,19,1,poisson_rolling_306,com_poisson_rolling_306,3.1175636460285645,2.999962865988337,0.11760078004022745,13.343835785860378
726,20/21,19,2,poisson_rolling_306,com_poisson_rolling_306,3.091600019462156,3.0003486170516993,0.0912514024104567,13.435087188270835
727,20/21,19,3,poisson_rolling_306,com_poisson_rolling_306,3.9511697391194147,4.288070536509636,-0.3369007973902214,13.098186390880613
728,20/21,19,4,poisson_rolling_306,com_poisson_rolling_306,2.920568316168776,2.732119778400616,0.18844853776815995,13.286634928648773
729,20/21,19,5,poisson_rolling_306,com_poisson_rolling_306,2.934928523283382,2.7574824440639105,0.17744607921947164,13.464081007868245
730,20/21,19,6,poisson_rolling_306,com_poisson_rolling_306,2.9679808634101548,2.8102895664567455,0.15769129695340922,13.621772304821654
731,20/21,19,7,poisson_rolling_306,com_poisson_rolling_306,3.294445223281194,3.306730178211936,-0.012284954930741776,13.609487349890912
732,20/21,19,8,poisson_rolling_306,com_poisson_rolling_306,2.920568316168776,2.732119778400616,0.18844853776815995,13.797935887659072
733,20/21,19,9,poisson_rolling_306,com_poisson_rolling_306,2.9679808634101548,2.8102895664567455,0.15769129695340922,13.955627184612482
734,20/21,19,10,poisson_rolling_306,com_poisson_rolling_306,3.020081398507635,2.8910639284529367,0.12901747005469844,14.08464465466718
735,20/21,20,1,poisson_rolling_306,com_poisson_rolling_306,3.2113746449173206,3.124506770523652,0.08686787439366839,14.171512529060848
736,20/21,20,2,poisson_rolling_306,com_poisson_rolling_306,3.018058720595427,2.8677178719892424,0.15034084860618435,14.321853377667033
737,20/21,20,3,poisson_rolling_306,com_poisson_rolling_306,2.9201567610091317,2.6981902291442736,0.22196653186485804,14.54381990953189
738,20/21,20,4,poisson_rolling_306,com_poisson_rolling_306,3.0890403006324547,2.9844916730336877,0.10454862759876704,14.648368537130658
739,20/21,20,5,poisson_rolling_306,com_poisson_rolling_306,2.9201567610091317,2.6981902291442736,0.22196653186485804,14.870335068995516
740,20/21,20,6,poisson_rolling_306,com_poisson_rolling_306,3.584095982243092,3.6945801277579733,-0.1104841455148815,14.759850923480634
741,20/21,20,7,poisson_rolling_306,com_poisson_rolling_306,2.9874712665271588,2.788306049813542,0.19916521671361664,14.959016140194251
742,20/21,20,8,poisson_rolling_306,com_poisson_rolling_306,3.2908114226164216,3.3120295827241932,-0.021218160107771666,14.93779798008648
743,20/21,20,9,poisson_rolling_306,com_poisson_rolling_306,3.9117519099756564,4.199055375955112,-0.28730346597945555,14.650494514107024
744,20/21,20,10,poisson_rolling_306,com_poisson_rolling_306,3.4224176244699365,3.524077101026336,-0.1016594765563994,14.548835037550624
745,20/21,21,1,poisson_rolling_306,com_poisson_rolling_306,2.937532759202192,2.7195099028401586,0.21802285636203322,14.766857893912658
746,20/21,21,2,poisson_rolling_306,com_poisson_rolling_306,3.0984963574543727,2.995599994266641,0.10289636318773177,14.86975425710039
747,20/21,21,3,poisson_rolling_306,com_poisson_rolling_306,4.720553596378359,5.503301369827156,-0.7827477734487971,14.087006483651592
748,20/21,21,4,poisson_rolling_306,com_poisson_rolling_306,3.56797139815243,3.679585752300383,-0.11161435414795307,13.97539212950364
749,20/21,21,5,poisson_rolling_306,com_poisson_rolling_306,3.0984963574543727,2.995599994266641,0.10289636318773177,14.078288492691371
750,20/21,21,6,poisson_rolling_306,com_poisson_rolling_306,2.944876818623989,2.714616087591068,0.23026073103292077,14.308549223724292
751,20/21,21,7,poisson_rolling_306,com_poisson_rolling_306,3.0388211882648832,2.8548382543936413,0.18398293387124198,14.492532157595534
752,20/21,21,8,poisson_rolling_306,com_poisson_rolling_306,2.937532759202192,2.7195099028401586,0.21802285636203322,14.710555013957567
753,20/21,21,9,poisson_rolling_306,com_poisson_rolling_306,3.0255470358087067,2.8724800242705584,0.15306701153814828,14.863622025495715
754,20/21,21,10,poisson_rolling_306,com_poisson_rolling_306,3.0255470358087067,2.8724800242705584,0.15306701153814828,15.016689037033863
755,20/21,22,1,poisson_rolling_306,com_poisson_rolling_306,3.104321386870936,3.0073785034998792,0.09694288337105661,15.11363192040492
756,20/21,22,2,poisson_rolling_306,com_poisson_rolling_306,2.939785721756266,2.7309510045035807,0.2088347172526852,15.322466637657605
757,20/21,22,3,poisson_rolling_306,com_poisson_rolling_306,4.4461609814364635,5.17424507730378,-0.7280840958673167,14.594382541790289
758,20/21,22,4,poisson_rolling_306,com_poisson_rolling_306,2.9241716669046696,2.695605011118957,0.22856665578571267,14.822949197576001
759,20/21,22,5,poisson_rolling_306,com_poisson_rolling_306,3.4471740023968493,3.5661122192277475,-0.11893821683089811,14.704010980745103
760,20/21,22,6,poisson_rolling_306,com_poisson_rolling_306,2.939785721756266,2.7309510045035807,0.2088347172526852,14.912845697997788
761,20/21,22,7,poisson_rolling_306,com_poisson_rolling_306,3.106692506629713,2.9633141528138225,0.1433783538158906,15.056224051813679
762,20/21,22,8,poisson_rolling_306,com_poisson_rolling_306,3.030181376271088,2.8846890544670174,0.14549232180407046,15.20171637361775
763,20/21,22,9,poisson_rolling_306,com_poisson_rolling_306,3.1982640247669565,3.1614188969070227,0.03684512785993377,15.238561501477683
764,20/21,22,10,poisson_rolling_306,com_poisson_rolling_306,3.4211483880976914,3.4452121582087756,-0.024063770111084182,15.214497731366599
765,20/21,23,1,poisson_rolling_306,com_poisson_rolling_306,3.1908993448424425,3.149686630698625,0.041212714143817664,15.255710445510417
766,20/21,23,2,poisson_rolling_306,com_poisson_rolling_306,3.2014596125748866,3.1114674696477778,0.08999214292710889,15.345702588437526
767,20/21,23,3,poisson_rolling_306,com_poisson_rolling_306,3.1118304330431314,2.978104293197646,0.13372613984548565,15.479428728283011
768,20/21,23,4,poisson_rolling_306,com_poisson_rolling_306,2.944944858827647,2.735428112668899,0.20951674615874794,15.68894547444176
769,20/21,23,5,poisson_rolling_306,com_poisson_rolling_306,2.9243085507829036,2.7085373851724057,0.21577116561049792,15.904716640052257
770,20/21,23,6,poisson_rolling_306,com_poisson_rolling_306,3.7679505683863894,4.060038303021145,-0.29208773463475524,15.612628905417502
771,20/21,23,7,poisson_rolling_306,com_poisson_rolling_306,2.921690748240813,2.709453507369261,0.21223724087155205,15.824866146289054
772,20/21,23,8,poisson_rolling_306,com_poisson_rolling_306,4.697090241482407,5.513746392668111,-0.816656151185704,15.00820999510335
773,20/21,23,9,poisson_rolling_306,com_poisson_rolling_306,2.9718455535051973,2.7967663602845505,0.1750791932206468,15.183289188323997
774,20/21,23,10,poisson_rolling_306,com_poisson_rolling_306,2.9374220843669363,2.7386867250585567,0.1987353593083796,15.382024547632376
775,20/21,24,1,poisson_rolling_306,com_poisson_rolling_306,3.115807011049405,2.9829792155715467,0.1328277954778585,15.514852343110235
776,20/21,24,2,poisson_rolling_306,com_poisson_rolling_306,3.313501931715102,3.2794849940132025,0.03401693770189951,15.548869280812134
777,20/21,24,3,poisson_rolling_306,com_poisson_rolling_306,4.683901482629345,5.505120734625947,-0.8212192519966024,14.727650028815532
778,20/21,24,4,poisson_rolling_306,com_poisson_rolling_306,3.313501931715102,3.2794849940132025,0.03401693770189951,14.761666966517431
779,20/21,24,5,poisson_rolling_306,com_poisson_rolling_306,4.087887374109066,4.4551717980642,-0.36728442395513383,14.394382542562298
780,20/21,24,6,poisson_rolling_306,com_poisson_rolling_306,3.1853396245935173,3.141089410531478,0.044250214062039106,14.438632756624337
781,20/21,24,7,poisson_rolling_306,com_poisson_rolling_306,3.2972810793477763,3.31970436088541,-0.022423281537633954,14.416209475086703
782,20/21,24,8,poisson_rolling_306,com_poisson_rolling_306,2.9244706094870807,2.7063908775637486,0.21807973192333208,14.634289207010035
783,20/21,24,9,poisson_rolling_306,com_poisson_rolling_306,6.739163900906583,8.516187666878565,-1.7770237659719825,12.857265441038052
784,20/21,24,10,poisson_rolling_306,com_poisson_rolling_306,2.9244706094870807,2.7063908775637486,0.21807973192333208,13.075345172961384
785,20/21,25,1,poisson_rolling_306,com_poisson_rolling_306,3.1922962342554086,3.1522168475049597,0.040079386750448975,13.115424559711833
786,20/21,25,2,poisson_rolling_306,com_poisson_rolling_306,4.074581764447331,4.3857501489039095,-0.3111683844565789,12.804256175255254
787,20/21,25,3,poisson_rolling_306,com_poisson_rolling_306,3.72044704876366,3.869376966171714,-0.14892991740805428,12.6553262578472
788,20/21,25,4,poisson_rolling_306,com_poisson_rolling_306,2.9725276466317183,2.813079001696039,0.15944864493567934,12.81477490278288
789,20/21,25,5,poisson_rolling_306,com_poisson_rolling_306,2.944673890238917,2.7541467110163325,0.19052717922258466,13.005302082005464
790,20/21,25,6,poisson_rolling_306,com_poisson_rolling_306,2.924275847623008,2.728302410110146,0.1959734375128619,13.201275519518326
791,20/21,25,7,poisson_rolling_306,com_poisson_rolling_306,3.1108446681679567,2.987361122200852,0.12348354596710465,13.32475906548543
792,20/21,25,8,poisson_rolling_306,com_poisson_rolling_306,3.1108446681679567,2.987361122200852,0.12348354596710465,13.448242611452535
793,20/21,25,9,poisson_rolling_306,com_poisson_rolling_306,2.9725276466317183,2.813079001696039,0.15944864493567934,13.607691256388215
794,20/21,25,10,poisson_rolling_306,com_poisson_rolling_306,3.1108446681679567,2.987361122200852,0.12348354596710465,13.73117480235532
795,20/21,26,1,poisson_rolling_306,com_poisson_rolling_306,3.546850499189233,3.624629046671359,-0.07777854748212576,13.653396254873194
796,20/21,26,2,poisson_rolling_306,com_poisson_rolling_306,3.9952646715665168,4.396475927982252,-0.40121125641573485,13.252184998457459
797,20/21,26,3,poisson_rolling_306,com_poisson_rolling_306,2.942079447287014,2.7381873316628997,0.20389211562411447,13.456077114081573
798,20/21,26,4,poisson_rolling_306,com_poisson_rolling_306,2.9796890158981597,2.8143227881827926,0.16536622771536713,13.62144334179694
799,20/21,26,5,poisson_rolling_306,com_poisson_rolling_306,2.9777381139477797,2.7876721685282604,0.19006594541951927,13.81150928721646
800,20/21,26,6,poisson_rolling_306,com_poisson_rolling_306,3.2913665901001963,3.245620357644256,0.04574623245594012,13.8572555196724
801,20/21,26,7,poisson_rolling_306,com_poisson_rolling_306,3.0307885233204246,2.863602447423645,0.16718607589677958,14.02444159556918
802,20/21,26,8,poisson_rolling_306,com_poisson_rolling_306,2.9796890158981597,2.8143227881827926,0.16536622771536713,14.189807823284546
803,20/21,26,9,poisson_rolling_306,com_poisson_rolling_306,3.100933366052331,2.9655260873023366,0.13540727874999448,14.32521510203454
804,20/21,26,10,poisson_rolling_306,com_poisson_rolling_306,3.1114048669399352,3.0240802153639237,0.08732465157601155,14.412539753610552
805,20/21,27,1,poisson_rolling_306,com_poisson_rolling_306,2.925729492747834,2.706816559587537,0.21891293316029703,14.63145268677085
806,20/21,27,2,poisson_rolling_306,com_poisson_rolling_306,3.215745443555747,3.1886595270671876,0.027085916488559292,14.658538603259409
807,20/21,27,3,poisson_rolling_306,com_poisson_rolling_306,3.02640123296986,2.8442787539730716,0.18212247899678857,14.840661082256197
808,20/21,27,4,poisson_rolling_306,com_poisson_rolling_306,3.0950618233438973,2.9470090741839385,0.1480527491599588,14.988713831416156
809,20/21,27,5,poisson_rolling_306,com_poisson_rolling_306,4.484020871677458,5.218588892064616,-0.7345680203871581,14.254145811028998
810,20/21,27,6,poisson_rolling_306,com_poisson_rolling_306,3.4007840741895023,3.4119790373188152,-0.011194963129312896,14.242950847899685
811,20/21,27,7,poisson_rolling_306,com_poisson_rolling_306,2.925729492747834,2.706816559587537,0.21891293316029703,14.461863781059982
812,20/21,27,8,poisson_rolling_306,com_poisson_rolling_306,3.02640123296986,2.8442787539730716,0.18212247899678857,14.64398626005677
813,20/21,27,9,poisson_rolling_306,com_poisson_rolling_306,2.984207239694726,2.809126251333197,0.17508098836152897,14.8190672484183
814,20/21,27,10,poisson_rolling_306,com_poisson_rolling_306,2.984207239694726,2.809126251333197,0.17508098836152897,14.994148236779829
815,20/21,28,1,poisson_rolling_306,com_poisson_rolling_306,2.939766273206253,2.7223523871428625,0.2174138860633903,15.211562122843219
816,20/21,28,2,poisson_rolling_306,com_poisson_rolling_306,3.339971888245337,3.3870894969007708,-0.047117608655433685,15.164444514187785
817,20/21,28,3,poisson_rolling_306,com_poisson_rolling_306,2.939766273206253,2.7223523871428625,0.2174138860633903,15.381858400251176
818,20/21,28,4,poisson_rolling_306,com_poisson_rolling_306,3.091143330755038,2.9431898388099427,0.14795349194509555,15.529811892196271
819,20/21,28,5,poisson_rolling_306,com_poisson_rolling_306,2.926851173730533,2.7123668641418845,0.21448430958864861,15.74429620178492
820,20/21,28,6,poisson_rolling_306,com_poisson_rolling_306,2.926851173730533,2.7123668641418845,0.21448430958864861,15.958780511373568
